¡ˆ¡°,¡ˆ¡°∏Ì,¿œΩ√,±‚ø¬(°∆C),∞≠ºˆ∑Æ(mm),«≥º”(m/s),Ω¿µµ(%),«ˆ¡ˆ±‚æ–(hPa),«ˆ¡ˆ±‚æ– QC«√∑°±◊,«ÿ∏È±‚æ–(hPa),«ÿ∏È±‚æ– QC«√∑°±◊,¿˚º≥(cm),¿¸øÓ∑Æ(10∫–¿ß),¡ﬂ«œ√˛øÓ∑Æ(10∫–¿ß),øÓ«¸(øÓ«¸æ‡æÓ),√÷¿˙øÓ∞Ì(100m ),¡ˆ∏ÈªÛ≈¬(¡ˆ∏ÈªÛ≈¬ƒ⁄µÂ),¡ˆ∏Èø¬µµ(°∆C),¡ˆ∏Èø¬µµ QC«√∑°±◊,5cm ¡ˆ¡ﬂø¬µµ(°∆C),10cm ¡ˆ¡ﬂø¬µµ(°∆C),20cm ¡ˆ¡ﬂø¬µµ(°∆C),30cm ¡ˆ¡ﬂø¬µµ(°∆C)
156,±§¡÷,2025-01-05 12:00,2.6,0.8,0.1,90,1014.1,,1022.9,,,10,6,StNs,9,,4.3,,,,,
156,±§¡÷,2025-01-05 13:00,4.2,,0.8,90,1012.6,,1021.4,,,9,9,Sc,10,,7,,,,,
156,±§¡÷,2025-01-05 14:00,5.5,,0.9,83,1011.6,,1020.3,,,8,8,Sc,11,,8.7,,,,,
156,±§¡÷,2025-01-05 15:00,6.4,0.1,0.3,81,1010.9,,1019.6,,,10,6,ScAs,10,,9,,,,,
156,±§¡÷,2025-01-05 16:00,4.6,,1.1,92,1011,,1019.7,,,10,7,ScAs,7,,6.5,,,,,
156,±§¡÷,2025-01-05 17:00,4.9,,0.5,90,1010.8,,1019.5,,,10,5,ScAs,8,,6,,,,,
156,±§¡÷,2025-01-05 18:00,4.7,0.2,1,92,1010.8,,1019.5,,,10,6,ScAs,11,,4.7,,,,,
156,±§¡÷,2025-01-05 19:00,4,,0.7,93,1010.8,,1019.6,,,5,4,,24,,2.4,,,,,
156,±§¡÷,2025-01-05 20:00,3.8,,0.2,94,1011.1,,1019.9,,,3,3,,8,,2.1,,,,,
156,±§¡÷,2025-01-05 21:00,3.3,,0.2,95,1010.8,,1019.6,,,0,0,,,,0.8,,,,,
156,±§¡÷,2025-01-05 22:00,3.1,,0,95,1010.4,,1019.2,,,0,0,,,,0.8,,,,,
156,±§¡÷,2025-01-05 23:00,2.3,,0.2,95,1010.2,,1019,,,0,0,,,,0.7,,,,,
156,±§¡÷,2025-01-06 0:00,1.9,,0,95,1009.8,,1018.6,,,0,0,,,,0.5,,,,,
156,±§¡÷,2025-01-06 1:00,1.8,,0.1,96,1009.2,,1018,,,0,0,,,,0.3,,,,,
156,±§¡÷,2025-01-06 2:00,1.5,,0.6,96,1008.8,,1017.6,,,6,6,Sc,10,,0.5,,,,,
156,±§¡÷,2025-01-06 3:00,1.3,0,0.2,96,1008.7,,1017.5,,,6,6,Sc,10,,0.4,,,,,
156,±§¡÷,2025-01-06 4:00,1.7,,0.7,97,1008.1,,1016.9,,,10,2,StNs,8,,0.5,,,,,
156,±§¡÷,2025-01-06 5:00,1.3,,0.6,96,1007.7,,1016.5,,,10,3,StNs,8,,0.6,,,,,
156,±§¡÷,2025-01-06 6:00,1,0.6,1.1,97,1008,,1016.8,,,9,9,Sc,6,,0.6,,,,,
156,±§¡÷,2025-01-06 7:00,0.7,,0.6,97,1008.3,,1017.1,,,10,10,,2,,0.5,,,,,
156,±§¡÷,2025-01-06 8:00,0.6,,0.5,98,1008.8,,1017.7,,,10,10,,1,,0.6,,,,,
156,±§¡÷,2025-01-06 9:00,1,0,0,98,1009.1,,1017.9,,,10,10,,1,,0.9,,,,,
156,±§¡÷,2025-01-06 10:00,2.7,,0.2,99,1009.2,,1018,,,0,0,,,,3.7,,,,,
156,±§¡÷,2025-01-06 11:00,4,,0.5,97,1009.4,,1018.1,,,0,0,,,,7.5,,,,,
156,±§¡÷,2025-01-06 12:00,4.7,0.6,1.3,87,1009,,1017.7,,,7,7,Sc,12,,6.5,,,,,
156,±§¡÷,2025-01-06 13:00,5.5,,2,67,1008.5,,1017.2,,,7,4,ScAs,12,,8.3,,,,,
156,±§¡÷,2025-01-06 14:00,5.6,,1.9,64,1008.6,,1017.3,,,6,6,Sc,11,,7.8,,,,,
156,±§¡÷,2025-01-06 15:00,4.5,0,3.6,59,1008.8,,1017.5,,,9,9,Sc,12,,5.8,,,,,
156,±§¡÷,2025-01-06 16:00,4.4,,4,53,1009.5,,1018.2,,,7,7,Sc,12,,5.5,,,,,
156,±§¡÷,2025-01-06 17:00,3.7,,2,57,1010.1,,1018.9,,,6,6,Sc,12,,3.8,,,,,
156,±§¡÷,2025-01-06 18:00,2.9,0,2.6,60,1011,,1019.8,,,5,5,Sc,15,,2.3,,,,,
156,±§¡÷,2025-01-06 19:00,2.6,,2.1,62,1011.5,,1020.3,,,8,8,Sc,11,,1.8,,,,,
156,±§¡÷,2025-01-06 20:00,0.8,,2.8,78,1012,,1020.9,,,9,9,Sc,5,,1.1,,,,,
156,±§¡÷,2025-01-06 21:00,1.1,0,2.2,75,1012.2,,1021.1,,,5,5,Sc,11,,0.8,,,,,
156,±§¡÷,2025-01-06 22:00,0.8,,1.2,82,1012.4,,1021.3,,,8,8,CuSc,9,,1,,,,,
156,±§¡÷,2025-01-06 23:00,1,,1.4,76,1012.4,,1021.3,,,8,8,CuSc,7,,1,,,,,
156,±§¡÷,2025-01-07 0:00,1.1,0,0.8,75,1012.1,,1021,,,9,9,,,,0.9,,,,,
156,±§¡÷,2025-01-07 1:00,0.8,,1.2,72,1011.6,,1020.5,,,5,5,Sc,12,,0.6,,,,,
156,±§¡÷,2025-01-07 2:00,-0.5,,0.4,88,1011.6,,1020.5,,1,9,9,CuSc,5,,0.7,,,,,
156,±§¡÷,2025-01-07 3:00,-0.8,0.3,0.1,91,1011.4,,1020.3,,1.3,9,9,CuSc,8,,0.8,,,,,
156,±§¡÷,2025-01-07 4:00,-0.8,,1.4,91,1011.5,,1020.4,,2.3,9,9,CuSc,4,,1.1,,,,,
156,±§¡÷,2025-01-07 5:00,-1.4,,1.7,92,1011.4,,1020.3,,4,9,9,CuSc,5,,1.2,,,,,
156,±§¡÷,2025-01-07 6:00,-1.8,0.9,0.9,89,1011.7,,1020.7,,4.6,7,7,CuSc,9,,1.4,,,,,
156,±§¡÷,2025-01-07 7:00,-2.1,,0.7,86,1012.3,,1021.3,,4.6,5,5,Sc,9,,1.5,,,,,
156,±§¡÷,2025-01-07 8:00,-2.2,,1,84,1012.7,,1021.7,,4.5,7,7,Sc,11,,1.4,,,,,
156,±§¡÷,2025-01-07 9:00,-1.6,0,1.5,76,1012.5,,1021.5,,4.3,1,1,Sc,15,,1.4,,,,,
156,±§¡÷,2025-01-07 10:00,-0.2,,0.6,65,1012.4,,1021.3,,3.8,5,5,Sc,18,,1.7,,,,,
156,±§¡÷,2025-01-07 11:00,-1.2,,0.6,86,1012.6,,1021.5,,4,9,9,Sc,10,,1.8,,,,,
156,±§¡÷,2025-01-07 12:00,-1.1,0.1,0.5,84,1011.5,,1020.4,,3.3,9,9,Sc,12,,2.5,,,,,
156,±§¡÷,2025-01-07 13:00,-0.7,,0.9,92,1010.6,,1019.5,,6.9,9,9,Sc,10,,1.7,,,,,
156,±§¡÷,2025-01-07 14:00,-0.6,,0.7,90,1010.3,,1019.2,,7,9,9,Sc,10,,1.3,,,,,
156,±§¡÷,2025-01-07 15:00,1.1,3.2,0.8,86,1010.4,,1019.3,,7.5,5,5,Sc,14,,1.5,,,,,
156,±§¡÷,2025-01-07 16:00,1,,1.5,84,1011.2,,1020.1,,6.9,5,5,Sc,11,,1.3,,,,,
156,±§¡÷,2025-01-07 17:00,1.4,,1.2,80,1011.5,,1020.4,,6.5,9,9,Sc,10,,1.5,,,,,
156,±§¡÷,2025-01-07 18:00,0,0.1,0.7,89,1011.6,,1020.5,,6.9,0,0,,,,1.5,,,,,
156,±§¡÷,2025-01-07 19:00,0,,0.4,91,1011.7,,1020.6,,6.7,6,1,,23,,1.5,,,,,
156,±§¡÷,2025-01-07 20:00,0.5,,1.4,87,1012.3,,1021.2,,6.7,9,9,CuSc,7,,1.2,,,,,
156,±§¡÷,2025-01-07 21:00,-0.3,0,1,92,1012.2,,1021.1,,7,9,9,CuSc,10,,1.3,,,,,
156,±§¡÷,2025-01-07 22:00,0.2,,1.3,90,1012.7,,1021.6,,6.8,0,0,,,,1.3,,,,,
156,±§¡÷,2025-01-07 23:00,0.1,,0.7,83,1013.1,,1022,,6.6,0,0,,,,1.3,,,,,
156,±§¡÷,2025-01-08 0:00,-0.1,0,0.4,86,1012.8,,1021.7,,6.5,0,0,,,,1.3,,,,,
156,±§¡÷,2025-01-08 1:00,-1.1,,1,90,1012.3,,1021.2,,6.5,6,0,,,,1.1,,,,,
156,±§¡÷,2025-01-08 2:00,-0.9,,1.5,89,1012.1,,1021,,6.2,1,1,,15,,1.1,,,,,
156,±§¡÷,2025-01-08 3:00,-0.9,,0.5,90,1012.2,,1021.1,,5.9,7,7,Sc,13,,1.1,,,,,
156,±§¡÷,2025-01-08 4:00,-0.9,,0.5,91,1012.2,,1021.1,,6.2,9,9,CuSc,7,,1.2,,,,,
156,±§¡÷,2025-01-08 5:00,-0.4,,0.7,91,1012.8,,1021.7,,6.5,6,6,Sc,15,,1.2,,,,,
156,±§¡÷,2025-01-08 6:00,-1.2,0.3,0.9,93,1012.7,,1021.7,,6.4,0,0,,,,1.2,,,,,
156,±§¡÷,2025-01-08 7:00,-1.4,,0.9,94,1012.8,,1021.8,,6.2,0,0,,,,1.1,,,,,
156,±§¡÷,2025-01-08 8:00,-1.5,,0.6,94,1013.4,,1022.4,,6,0,0,,,,1,,,,,
156,±§¡÷,2025-01-08 9:00,-0.1,,0.3,90,1013.5,,1022.4,,5.8,0,0,,,,1,,,,,
156,±§¡÷,2025-01-08 10:00,1.6,,0.1,81,1013.9,,1022.8,,5.4,0,0,,,,1.2,,,,,
156,±§¡÷,2025-01-08 11:00,2.8,,0.7,73,1013.6,,1022.4,,4.8,0,0,,,,1.3,,,,,
156,±§¡÷,2025-01-08 12:00,4.4,,1.1,70,1012.8,,1021.6,,4.2,0,0,,,,1.1,,,,,
156,±§¡÷,2025-01-08 13:00,4,,2.1,65,1011.9,,1020.7,,3.1,9,9,Sc,14,,1.4,,,,,
156,±§¡÷,2025-01-08 14:00,5.1,,1.2,62,1010.6,,1019.3,,1.8,6,6,Sc,16,,5.2,,,,,
156,±§¡÷,2025-01-08 15:00,5.8,,1.4,62,1009.9,,1018.6,,0.7,7,7,Sc,15,,9.2,,,,,
156,±§¡÷,2025-01-08 16:00,5.2,,1.9,63,1010.1,,1018.8,,,6,6,Sc,15,,6.1,,,,,
156,±§¡÷,2025-01-08 17:00,2.9,,1.2,82,1010.8,,1019.6,,,5,5,Sc,10,,4.2,,,,,
156,±§¡÷,2025-01-08 18:00,2.3,0,1.4,84,1011.6,,1020.4,,,9,9,Sc,10,,3.2,,,,,
156,±§¡÷,2025-01-08 19:00,0.8,,3.5,77,1012.4,,1021.3,,,6,6,Sc,10,,1.5,,,,,
156,±§¡÷,2025-01-08 20:00,0.7,,1.5,74,1013.3,,1022.2,,,8,8,Sc,9,,1.3,,,,,
156,±§¡÷,2025-01-08 21:00,-0.6,0,1.2,86,1014,,1022.9,,0.3,10,7,StNs,8,,1.1,,,,,
156,±§¡÷,2025-01-08 22:00,-0.7,,1.4,86,1014.4,,1023.3,,0.8,10,8,StNs,6,,1.2,,,,,
156,±§¡÷,2025-01-08 23:00,-0.5,,0.7,80,1014.6,,1023.5,,0.9,6,6,Sc,7,,0.9,,,,,
156,±§¡÷,2025-01-09 0:00,-1.3,0,1.9,84,1015,,1024,,1,10,8,,,,0.8,,,,,
156,±§¡÷,2025-01-09 1:00,-1.5,,1.1,79,1014.7,,1023.7,,1.1,8,8,Sc,10,,0.8,,,,,
156,±§¡÷,2025-01-09 2:00,-2.1,,1.2,80,1014.9,,1023.9,,1.2,7,7,Sc,8,,0.8,,,,,
156,±§¡÷,2025-01-09 3:00,-2.4,0,1.9,85,1015.5,,1024.5,,1.8,10,9,StNs,3,,0.9,,,,,
156,±§¡÷,2025-01-09 4:00,-3.7,,3.6,72,1016.4,,1025.5,,1.8,10,7,StNs,8,,0.9,,,,,
156,±§¡÷,2025-01-09 5:00,-4.9,,2.8,58,1016.6,,1025.7,,1.8,4,4,Sc,12,,0.6,,,,,
156,±§¡÷,2025-01-09 6:00,-6.3,0,2.7,60,1016.5,,1025.7,,1.8,0,0,,,,0.4,,,,,
156,±§¡÷,2025-01-09 7:00,-6.6,,2.9,63,1016.6,,1025.8,,1.7,0,0,,,,0.2,,,,,
156,±§¡÷,2025-01-09 8:00,-6.3,,1.2,59,1016.8,,1026,,1.7,8,8,Sc,11,,0.1,,,,,
156,±§¡÷,2025-01-09 9:00,-5.5,0,1.9,56,1016.8,,1025.9,,1.5,9,9,CuSc,8,,0.2,,,,,
156,±§¡÷,2025-01-09 10:00,-6.1,,2.5,68,1017.2,,1026.4,,1.5,9,9,CuSc,7,,0.2,,,,,
156,±§¡÷,2025-01-09 11:00,-6.1,,3.1,76,1017.2,,1026.4,,2,9,9,CuSc,5,,0.3,,,,,
156,±§¡÷,2025-01-09 12:00,-4.3,0,2.2,65,1016.5,,1025.6,,1.9,0,0,,,,0.8,,,,,
156,±§¡÷,2025-01-09 13:00,-3.1,,1.1,61,1015.7,,1024.7,,1.5,0,0,,,,6.4,,,,,
156,±§¡÷,2025-01-09 14:00,-3.6,,2.2,61,1015.4,,1024.5,,1.2,9,9,CuSc,5,,4.4,,,,,
156,±§¡÷,2025-01-09 15:00,-4.9,0,3.4,75,1016,,1025.1,,1.5,9,9,CuSc,7,,3.5,,,,,
156,±§¡÷,2025-01-09 16:00,-5.8,,2.2,85,1016.5,,1025.6,,2.6,9,9,CuSc,6,,1.7,,,,,
156,±§¡÷,2025-01-09 17:00,-5.8,,0.6,88,1016.9,,1026,,6.5,9,9,CuSc,6,,1.4,,,,,
156,±§¡÷,2025-01-09 18:00,-5.3,1.5,1.7,81,1017.4,,1026.5,,7.8,9,9,CuSc,6,,1.3,,,,,
156,±§¡÷,2025-01-09 19:00,-6.2,,3,85,1018.4,,1027.6,,8.6,9,9,CuSc,6,,1.3,,,,,
156,±§¡÷,2025-01-09 20:00,-6.3,,2.7,84,1019.2,,1028.4,,8.6,9,9,CuSc,8,,1.3,,,,,
156,±§¡÷,2025-01-09 21:00,-6.3,0.2,3.2,74,1019.7,,1028.9,,8.5,9,9,CuSc,8,,1.2,,,,,
156,±§¡÷,2025-01-09 22:00,-7.2,,3.5,77,1020.6,,1029.8,,8.1,9,9,CuSc,7,,1.2,,,,,
156,±§¡÷,2025-01-09 23:00,-7.7,,2.5,73,1021.7,,1031,,7.7,7,7,Sc,10,,1.2,,,,,
156,±§¡÷,2025-01-10 0:00,-9.1,0,3.4,75,1022.3,,1031.6,,7.2,0,0,,,,1.2,,,,,
156,±§¡÷,2025-01-10 1:00,-9.4,,4,73,1022.6,,1031.9,,6.9,0,0,,,,1,,,,,
156,±§¡÷,2025-01-10 2:00,-9.6,,3.1,74,1022.7,,1032,,6.4,0,0,,,,0.9,,,,,
156,±§¡÷,2025-01-10 3:00,-9.8,,2.8,72,1022.8,,1032.1,,6.1,0,0,,,,0.8,,,,,
156,±§¡÷,2025-01-10 4:00,-10,,2.5,75,1022.8,,1032.1,,5.9,0,0,,,,0.7,,,,,
156,±§¡÷,2025-01-10 5:00,-10,,2.4,74,1022.9,,1032.2,,5.7,0,0,,,,0.6,,,,,
156,±§¡÷,2025-01-10 6:00,-9.1,,1.9,73,1023.1,,1032.4,,5.4,7,7,Sc,13,,0.6,,,,,
156,±§¡÷,2025-01-10 7:00,-9.2,,1.8,74,1023.6,,1032.9,,5.3,0,0,,,,0.6,,,,,
156,±§¡÷,2025-01-10 8:00,-9.2,,1.9,76,1023.9,,1033.2,,5.2,0,0,,,,0.5,,,,,
156,±§¡÷,2025-01-10 9:00,-8.2,,1.2,73,1024.4,,1033.7,,5,0,0,,,,0.4,,,,,
156,±§¡÷,2025-01-10 10:00,-5.5,,1.3,68,1024.7,,1033.9,,4.9,0,0,,,,0.4,,,,,
156,±§¡÷,2025-01-10 11:00,-3.6,,2.2,60,1024.9,,1034,,4.7,0,0,,,,0.6,,,,,
156,±§¡÷,2025-01-10 12:00,-1.9,,1.2,57,1024.3,,1033.4,,4.2,0,0,,,,0.9,,,,,
156,±§¡÷,2025-01-10 13:00,-0.3,,3,56,1023.1,,1032.1,,4,0,0,,,,1.2,,,,,
156,±§¡÷,2025-01-10 14:00,0.9,,3.6,54,1022.5,,1031.5,,3.5,1,1,Sc,12,,1.2,,,,,
156,±§¡÷,2025-01-10 15:00,0.4,,3.2,55,1022.6,,1031.6,,3.3,1,1,Sc,11,,1.5,,,,,
156,±§¡÷,2025-01-10 16:00,0,,1.7,57,1022.7,,1031.7,,3.2,1,1,Sc,12,,1.6,,,,,
156,±§¡÷,2025-01-10 17:00,-0.5,,1.4,59,1022.8,,1031.8,,3.2,1,1,Sc,11,,1.5,,,,,
156,±§¡÷,2025-01-10 18:00,-1.7,,1.5,63,1022.7,,1031.8,,3.2,8,8,Sc,13,,1,,,,,
156,±§¡÷,2025-01-10 19:00,-1.6,,1.4,63,1022.9,,1032,,3.2,9,9,,11,,1.1,,,,,
156,±§¡÷,2025-01-10 20:00,-1.6,,0.8,62,1023.3,,1032.4,,3.2,9,9,,10,,1.1,,,,,
156,±§¡÷,2025-01-10 21:00,-1.7,,2.2,66,1023.6,,1032.7,,3.2,9,9,Sc,10,,1.1,,,,,
156,±§¡÷,2025-01-10 22:00,-2.2,,1.2,70,1023.8,,1032.9,,3.2,9,9,,11,,1,,,,,
156,±§¡÷,2025-01-10 23:00,-2.9,,0.5,72,1023.6,,1032.7,,3.2,3,1,,,,0.6,,,,,
156,±§¡÷,2025-01-11 0:00,-2.8,,0.5,72,1023.2,,1032.3,,3.2,0,0,,,,0.2,,,,,
156,±§¡÷,2025-01-11 1:00,-2.9,,0.3,76,1022.9,,1032,,3,8,3,,9,,0.2,,,,,
156,±§¡÷,2025-01-11 2:00,-3.3,,0.6,80,1022.5,,1031.6,,3,8,8,Sc,8,,0.2,,,,,
156,±§¡÷,2025-01-11 3:00,-3.3,0,0.4,83,1022.2,,1031.3,,3.5,8,8,Sc,6,,0.3,,,,,
156,±§¡÷,2025-01-11 4:00,-3.5,,1.6,82,1022,,1031.1,,3.5,9,9,Sc,5,,0.2,,,,,
156,±§¡÷,2025-01-11 5:00,-3.4,,0.1,82,1022,,1031.1,,3.5,9,9,Sc,6,,0.3,,,,,
156,±§¡÷,2025-01-11 6:00,-3.6,0,0.4,82,1021.7,,1030.8,,3.5,8,8,Sc,6,,0.3,,,,,
156,±§¡÷,2025-01-11 7:00,-4.3,,1.1,83,1021.8,,1030.9,,3.5,0,0,,,,0.1,,,,,
156,±§¡÷,2025-01-11 8:00,-4.3,,0.2,86,1022.2,,1031.3,,3.5,8,8,Sc,16,,0.1,,,,,
156,±§¡÷,2025-01-11 9:00,-3.3,0,0.5,82,1023,,1032.1,,3.5,9,9,Sc,16,,0.2,,,,,
156,±§¡÷,2025-01-11 10:00,-1.5,,1.4,69,1023,,1032.1,,3.3,1,1,Sc,16,,0.3,,,,,
156,±§¡÷,2025-01-11 11:00,0.1,,2.4,62,1022.4,,1031.4,,3,0,0,,,,0.6,,,,,
156,±§¡÷,2025-01-11 12:00,0.8,0,0.7,59,1021.6,,1030.6,,2.5,0,0,,,,1.5,,,,,
156,±§¡÷,2025-01-11 13:00,1.4,,0.8,59,1020.8,,1029.7,,1.5,7,7,Sc,10,,4.9,,,,,
156,±§¡÷,2025-01-11 14:00,1.5,,0.9,62,1019.8,,1028.7,,0.4,8,1,ScCi,12,,6,,,,,
156,±§¡÷,2025-01-11 15:00,1.7,,0.5,64,1019.4,,1028.3,,,9,3,ScCi,10,,6.1,,,,,
156,±§¡÷,2025-01-11 16:00,1.8,,0.8,62,1018.9,,1027.8,,,9,5,ScCi,10,,5.6,,,,,
156,±§¡÷,2025-01-11 17:00,1.4,,1.3,63,1019.1,,1028,,,9,6,ScCi,10,,3.4,,,,,
156,±§¡÷,2025-01-11 18:00,1,,0.5,66,1018.5,,1027.4,,,9,5,ScCi,9,,1.7,,,,,
156,±§¡÷,2025-01-11 19:00,0.4,,0.4,69,1018.6,,1027.5,,,9,5,,11,,0.7,,,,,
156,±§¡÷,2025-01-11 20:00,-0.1,,0.1,71,1018.5,,1027.5,,,7,6,,11,,0.6,,,,,
156,±§¡÷,2025-01-11 21:00,0.1,,0.3,74,1018.5,,1027.5,,,8,8,Sc,15,,0.4,,,,,
156,±§¡÷,2025-01-11 22:00,-0.1,,0.9,74,1018.7,,1027.7,,,8,5,,10,,0.4,,,,,
156,±§¡÷,2025-01-11 23:00,-0.5,,1.2,77,1018.4,,1027.4,,,9,7,,10,,0.4,,,,,
156,±§¡÷,2025-01-12 0:00,-0.3,0,0.7,78,1018.1,,1027.1,,,9,9,CuSc,8,,0.5,,,,,
156,±§¡÷,2025-01-12 1:00,-0.6,,0.2,81,1017.4,,1026.4,,,9,9,CuSc,8,,0.5,,,,,
156,±§¡÷,2025-01-12 2:00,-0.7,,0.2,80,1017,,1026,,,9,9,CuSc,10,,0.5,,,,,
156,±§¡÷,2025-01-12 3:00,-1.2,0,1.1,81,1017.3,,1026.3,,,9,9,CuSc,9,,0.4,,,,,
156,±§¡÷,2025-01-12 4:00,-2,,1.7,83,1017.1,,1026.1,,,9,9,CuSc,7,,0.3,,,,,
156,±§¡÷,2025-01-12 5:00,-2.5,,1.5,80,1016.7,,1025.7,,,0,0,,,,0,,,,,
156,±§¡÷,2025-01-12 6:00,-2.9,0,1.9,82,1016.8,,1025.8,,,0,0,,,,-0.2,,,,,
156,±§¡÷,2025-01-12 7:00,-3.5,,2.5,83,1016.9,,1026,,,0,0,,,,-0.4,,,,,
156,±§¡÷,2025-01-12 8:00,-3.4,,1.8,81,1016.8,,1025.9,,,3,0,Ci,,,-0.5,,,,,
156,±§¡÷,2025-01-12 9:00,-1.6,,1.4,69,1016.9,,1025.9,,,0,0,,,,-0.3,,,,,
156,±§¡÷,2025-01-12 10:00,0.1,,1.3,59,1017.3,,1026.2,,,0,0,,,,0.1,,,,,
156,±§¡÷,2025-01-12 11:00,0.8,,1.2,61,1017.1,,1026,,,5,5,Sc,12,,0.8,,,,,
156,±§¡÷,2025-01-12 12:00,1.7,,1.5,61,1016.5,,1025.4,,,0,0,,,,7.3,,,,,
156,±§¡÷,2025-01-12 13:00,3.1,,0.9,57,1015.7,,1024.5,,,0,0,,,,10.2,,,,,
156,±§¡÷,2025-01-12 14:00,3.8,,1.4,52,1014.8,,1023.6,,,4,0,Ci,,,7.4,,,,,
156,±§¡÷,2025-01-12 15:00,3.9,,2.5,51,1014.8,,1023.6,,,2,2,Sc,10,,8.9,,,,,
156,±§¡÷,2025-01-12 16:00,3.9,,0.9,51,1015.1,,1023.9,,,2,0,Ci,,,6.6,,,,,
156,±§¡÷,2025-01-12 17:00,3.1,,1.3,52,1015.3,,1024.1,,,0,0,,,,3.2,,,,,
156,±§¡÷,2025-01-12 18:00,2.2,,0.5,57,1015.9,,1024.8,,,3,0,Ci,,,1,,,,,
156,±§¡÷,2025-01-12 19:00,1.8,,0.4,60,1016.5,,1025.4,,,3,0,,,,0.6,,,,,
156,±§¡÷,2025-01-12 20:00,1.2,,0.1,64,1016.9,,1025.8,,,0,0,,,,0.3,,,,,
156,±§¡÷,2025-01-12 21:00,1,,0.2,67,1017.2,,1026.1,,,8,8,Sc,15,,0.3,,,,,
156,±§¡÷,2025-01-12 22:00,0.9,,0.5,69,1017.6,,1026.5,,,8,8,,12,,0.4,,,,,
156,±§¡÷,2025-01-12 23:00,0.1,,0,72,1017.8,,1026.8,,,0,0,,,,0,,,,,
156,±§¡÷,2025-01-13 0:00,0.2,,0.5,74,1018.1,,1027,,,9,9,Sc,8,,0.2,,,,,
156,±§¡÷,2025-01-13 1:00,0,,0.5,75,1018,,1027,,,8,3,,6,,0.1,,,,,
156,±§¡÷,2025-01-13 2:00,-0.2,,0.4,76,1017.7,,1026.7,,,3,3,,4,,-0.2,,,,,
156,±§¡÷,2025-01-13 3:00,-0.8,,0.7,78,1018.2,,1027.2,,,0,0,,,,-0.2,,,,,
156,±§¡÷,2025-01-13 4:00,-1.5,,0.1,83,1018.3,,1027.3,,,0,0,,,,-0.7,,,,,
156,±§¡÷,2025-01-13 5:00,-1.6,,0.5,84,1018.3,,1027.3,,,0,0,,,,-0.9,,,,,
156,±§¡÷,2025-01-13 6:00,-1.7,,0.5,85,1018.9,,1027.9,,,9,9,Sc,13,,-0.8,,,,,
156,±§¡÷,2025-01-13 7:00,-1.7,,0.5,87,1018.8,,1027.8,,,8,8,Sc,12,,-0.4,,,,,
156,±§¡÷,2025-01-13 8:00,-1.4,,0,85,1019.3,,1028.3,,,8,8,Sc,13,,-0.3,,,,,
156,±§¡÷,2025-01-13 9:00,-0.6,,0.6,83,1019.7,,1028.7,,,5,5,Sc,13,,-0.1,,,,,
156,±§¡÷,2025-01-13 10:00,1.5,,1,68,1020.3,,1029.2,,,0,0,,,,0.1,,,,,
156,±§¡÷,2025-01-13 11:00,2.8,,0.5,59,1020.5,,1029.4,,,0,0,,,,1,,,,,
156,±§¡÷,2025-01-13 12:00,4.2,,0.5,58,1019.7,,1028.5,,,0,0,,,,8.4,,,,,
156,±§¡÷,2025-01-13 13:00,5,,1.6,54,1018.9,,1027.7,,,0,0,,,,11.4,,,,,
156,±§¡÷,2025-01-13 14:00,6.2,,1.4,50,1018.3,,1027.1,,,6,6,Sc,10,,9.4,,,,,
156,±§¡÷,2025-01-13 15:00,6.5,,2.1,48,1017.6,,1026.3,,,4,4,Sc,13,,11.3,,,,,
156,±§¡÷,2025-01-13 16:00,5.6,,1.6,49,1017.4,,1026.2,,,6,6,Sc,15,,8.6,,,,,
156,±§¡÷,2025-01-13 17:00,5.1,,1.8,53,1017.3,,1026.1,,,2,2,Sc,10,,4.7,,,,,
156,±§¡÷,2025-01-13 18:00,4.5,,1,56,1017.3,,1026.1,,,0,0,,,,2,,,,,
156,±§¡÷,2025-01-13 19:00,3.9,,0.4,59,1017.4,,1026.2,,,0,0,,,,1,,,,,
156,±§¡÷,2025-01-13 20:00,2,,1.2,67,1017.5,,1026.4,,,0,0,,,,0.7,,,,,
156,±§¡÷,2025-01-13 21:00,1.5,,0.5,68,1017.9,,1026.8,,,0,0,,,,0.4,,,,,
156,±§¡÷,2025-01-13 22:00,1.6,,0,68,1018.1,,1027,,,0,0,,,,0.2,,,,,
156,±§¡÷,2025-01-13 23:00,1.2,,1,73,1018,,1026.9,,,0,0,,,,0.1,,,,,
156,±§¡÷,2025-01-14 0:00,1.3,,0.7,72,1017.9,,1026.8,,,9,9,Sc,12,,0.2,,,,,
156,±§¡÷,2025-01-14 1:00,1.7,,0.2,75,1018,,1026.9,,,9,9,,14,,0.4,,,,,
156,±§¡÷,2025-01-14 2:00,1.6,,0.3,75,1017.5,,1026.4,,,9,9,,17,,0.5,,,,,
156,±§¡÷,2025-01-14 3:00,0.7,,0.3,77,1017.5,,1026.4,,,9,9,Sc,14,,0.4,,,,,
156,±§¡÷,2025-01-14 4:00,1.2,,0.1,77,1017,,1025.9,,,9,9,Sc,10,,0.5,,,,,
156,±§¡÷,2025-01-14 5:00,1.2,,0,77,1016.9,,1025.8,,,9,9,Sc,11,,0.6,,,,,
156,±§¡÷,2025-01-14 6:00,1.1,0,0.4,76,1017,,1025.9,,,6,6,Sc,12,,0.6,,,,,
